"AgeGroup","Period","fraction_away","mean_distance","mean_distance_active","volume","dist_p90","var_distance","fraction_away_baseline","mean_distance_baseline","mean_distance_active_baseline","volume_baseline","dist_p90_baseline","var_distance_baseline","change_fraction_away","change_mean_distance_active","change_volume","pct_change_volume","pct_change_distance"
"10-17","2007–2009",0.282817445065581,0.998274204273072,3.55507858002511,23.9585809025537,5.28732890186949,0.760894608168432,0.271103490561069,0.991452959739994,3.73023957791872,23.7948710337598,9.61844377396164,0.762973769273005,0.011713954504513,-0.175160997893611,0.163709868793884,0.688004858532809,-4.6957037003865
"10-17","2010–2012",0.268448794079968,0.919393856381124,3.43512674768835,22.065452553147,8.53851530072205,0.643739030704691,0.271103490561069,0.991452959739994,3.73023957791872,23.7948710337598,9.61844377396164,0.762973769273005,-0.00265469648110056,-0.29511283023037,-1.72941848061288,-7.2680304850537,-7.91136397719065
"10-17","2013–2015",0.274965634598754,1.03608730940826,3.80995496539049,24.8660954257983,6.2493113205734,0.848708916010644,0.271103490561069,0.991452959739994,3.73023957791872,23.7948710337598,9.61844377396164,0.762973769273005,0.00386214403768531,0.0797153874717655,1.0712243920385,4.50191299847208,2.13700449546575
"10-17","2016–2018",0.293943978489424,1.08722871477928,3.7912302659878,26.0934891547028,17.8999989306834,1.00046383755323,0.271103490561069,0.991452959739994,3.73023957791872,23.7948710337598,9.61844377396164,0.762973769273005,0.0228404879283556,0.060990688069074,2.29861812094297,9.66014111899037,1.63503407207704
"10-17","2019–2021",0.245871121382646,0.819982293613024,3.42510568269354,19.6795750467126,5.90001894540253,0.559700726612721,0.271103490561069,0.991452959739994,3.73023957791872,23.7948710337598,9.61844377396164,0.762973769273005,-0.0252323691784225,-0.305133895225184,-4.11529598704726,-17.2948867056625,-8.18000798209945
"10-17","2022–2024",0.260573969750038,1.08775137998519,4.36494122572705,26.1060331196446,13.835489244519,0.764335496588311,0.271103490561069,0.991452959739994,3.73023957791872,23.7948710337598,9.61844377396164,0.762973769273005,-0.0105295208110307,0.634701647808327,2.31116208588479,9.7128582147209,17.0150370921338
"18-30","2007–2009",0.303051299789934,2.22430612458516,7.40200437571549,53.3833469900438,8.49713255639811,3.39722434939511,0.28381705538887,2.12884843816049,7.58590904564672,51.0923625158518,9.09546983981263,3.30933206580421,0.0192342444010647,-0.183904669931233,2.29098447419202,4.48400575229072,-2.42429310481609
"18-30","2010–2012",0.288991168280907,2.10650782228505,7.37008476589394,50.5561877348413,7.84746011401296,3.22510048654483,0.28381705538887,2.12884843816049,7.58590904564672,51.0923625158518,9.09546983981263,3.30933206580421,0.00517411289203784,-0.215824279752782,-0.536174781010565,-1.04942256456474,-2.84506811845623
"18-30","2013–2015",0.294797220377861,2.10869912459083,7.21979533193826,50.6087789901798,10.9890825059844,3.22342527166838,0.28381705538887,2.12884843816049,7.58590904564672,51.0923625158518,9.09546983981263,3.30933206580421,0.0109801649889915,-0.366113713708466,-0.483583525671989,-0.946488872034354,-4.8262338963656
"18-30","2016–2018",0.294582427844476,2.18371461304894,7.48548669758209,52.4091507131744,9.01248661340611,3.19426422907965,0.28381705538887,2.12884843816049,7.58590904564672,51.0923625158518,9.09546983981263,3.30933206580421,0.0107653724556065,-0.100422348064629,1.31678819732263,2.57727012900233,-1.32380110887643
"18-30","2019–2021",0.254902230197733,2.02787096845109,8.00367085113683,48.6689032428262,8.84174186341117,3.29801674628269,0.28381705538887,2.12884843816049,7.58590904564672,51.0923625158518,9.09546983981263,3.30933206580421,-0.0289148251911367,0.417761805490112,-2.42345927302561,-4.74329068708404,5.507076383019
"18-30","2022–2024",0.266577985842306,2.12199197600189,8.03441225161372,50.9278074240453,9.38491538566304,3.51796131185458,0.28381705538887,2.12884843816049,7.58590904564672,51.0923625158518,9.09546983981263,3.30933206580421,-0.0172390695465638,0.448503205966999,-0.164555091806506,-0.322073757609958,5.91231984549536
"31-55","2007–2009",0.296660807628262,2.43102447724264,8.28548159255942,58.3445874538235,9.99285672457933,5.5399403110488,0.286690823345171,2.40074367500864,8.48951986376474,57.6178482002073,11.3075458797144,5.29261973525729,0.00996998428309148,-0.20403827120532,0.726739253616159,1.26130925801138,-2.4034135555322
"31-55","2010–2012",0.298546948243613,2.45539990743641,8.31220242867708,58.9295977784739,9.49206786099807,5.1866320586169,0.286690823345171,2.40074367500864,8.48951986376474,57.6178482002073,11.3075458797144,5.29261973525729,0.011856124898442,-0.177317435087659,1.31174957826664,2.27663756846429,-2.08866270334664
"31-55","2013–2015",0.292339227206139,2.43275587147722,8.41913765141949,58.3861409154532,17.8690078003221,5.65629004177207,0.286690823345171,2.40074367500864,8.48951986376474,57.6178482002073,11.3075458797144,5.29261973525729,0.00564840386096799,-0.0703822123452511,0.768292715245927,1.33342833730324,-0.829048208552511
"31-55","2016–2018",0.303212564297734,2.55018733576973,8.52034043182006,61.2044960584735,8.969724797146,5.93174493347557,0.286690823345171,2.40074367500864,8.48951986376474,57.6178482002073,11.3075458797144,5.29261973525729,0.0165217409525629,0.030820568055324,3.58664785826617,6.22489032530941,0.36304253420589
"31-55","2019–2021",0.262834198556613,2.23747160077703,8.61352968293748,53.6993184186487,9.51191154271143,4.82358131030553,0.286690823345171,2.40074367500864,8.48951986376474,57.6178482002073,11.3075458797144,5.29261973525729,-0.0238566247885575,0.124009819172741,-3.9185297815586,-6.8008957362356,1.46074007909498
"31-55","2022–2024",0.266551194138664,2.29762285734879,8.7864273951749,55.142948576371,12.0097065525298,4.61752975632488,0.286690823345171,2.40074367500864,8.48951986376474,57.6178482002073,11.3075458797144,5.29261973525729,-0.0201396292065069,0.296907531410163,-2.47489962383629,-4.29536975285271,3.49734185413046
"56-65","2007–2009",0.227504583633425,1.79817961721893,7.98892070428059,43.1563108132544,12.1995200963457,2.71644420866678,0.239289108018832,2.10886876330415,8.87354096834316,50.6128503192997,11.6976674729016,3.82104128884694,-0.0117845243854065,-0.884620264062572,-7.45653950604533,-14.7325026332334,-9.9691911855538
"56-65","2010–2012",0.229373415662771,1.96931824509824,8.64345519038872,47.2636378823577,9.62739393126233,3.213697951349,0.239289108018832,2.10886876330415,8.87354096834316,50.6128503192997,11.6976674729016,3.82104128884694,-0.00991569235606046,-0.230085777954441,-3.34921243694199,-6.61731638469859,-2.59294208225651
"56-65","2013–2015",0.224699958768215,1.87917541800832,8.45422619771745,45.1002100321996,11.3286830047802,2.77795309621658,0.239289108018832,2.10886876330415,8.87354096834316,50.6128503192997,11.6976674729016,3.82104128884694,-0.0145891492506174,-0.419314770625711,-5.51264028710006,-10.8917799577037,-4.72545032610588
"56-65","2016–2018",0.261458097101033,2.31848889314854,8.95540846566202,55.6437334355649,16.1384579276421,3.91755304929425,0.239289108018832,2.10886876330415,8.87354096834316,50.6128503192997,11.6976674729016,3.82104128884694,0.022168989082201,0.0818674973188642,5.03088311626522,9.93993241741386,0.922602347934505
"56-65","2019–2021",0.245126707167635,2.29918034269914,9.44412782397831,55.1803282247794,10.3205016903261,4.42694140680993,0.239289108018832,2.10886876330415,8.87354096834316,50.6128503192997,11.6976674729016,3.82104128884694,0.00583759914880327,0.570586855635156,4.56747790547969,9.02434436445485,6.43020478150443
"56-65","2022–2024",0.247571885779912,2.38887006365176,9.75510742803186,57.3328815276422,10.5714481870533,5.87365802074513,0.239289108018832,2.10886876330415,8.87354096834316,50.6128503192997,11.6976674729016,3.82104128884694,0.00828277776108008,0.881566459688704,6.72003120834248,13.2773221937671,9.93477646447727
