"AgeGroup","x_start","y_start","x_end","y_end","dx","dy","magnitude","angle","pct_change_distance","pct_change_time"
"10-17",0.271103490561069,3.73023957791872,0.260573969750038,4.36494122572705,-0.010529520811031,0.63470164780833,0.634788982685679,90.9504335899711,17.0150370921339,-3.88394881572325
"18-30",0.28381705538887,7.58590904564672,0.266577985842306,8.03441225161372,-0.017239069546564,0.448503205967,0.448834391821202,92.2011881408846,5.91231984549537,-6.07400761132694
"31-55",0.286690823345171,8.48951986376474,0.266551194138664,8.7864273951749,-0.020139629206507,0.296907531410161,0.297589796318105,93.8805040169707,3.49734185413043,-7.02486008150292
"56-65",0.239289108018832,8.87354096834316,0.247571885779912,9.75510742803186,0.00828277776108,0.881566459688699,0.881605369343623,89.4616920374238,9.9347764644772,3.46141027047004
"66+",0.0940468041837505,8.06328883362991,0.0995154718079439,7.28657652401948,0.0054686676241934,-0.77671230961043,0.776731561239758,-89.5965991614425,-9.63269858783877,5.81483621017957
