"AgeGroup","dx_endpoint","dy_endpoint","mag_endpoint","angle_endpoint","dx_trajectory","dy_trajectory","mag_trajectory","angle_trajectory","dx_diff","dy_diff","mag_diff","angle_diff","dx_pct_diff","dy_pct_diff"
"10-17",-0.010529520811031,0.63470164780833,0.634788982685679,90.9504335899711,-0.0044486950631086,0.161972529140388,0.162033610969756,91.5732753444276,0.00608082574792244,-0.472729118667942,-0.472755371715923,0.622841754456516,57.7502609762828,-74.4805248734282
"18-30",-0.017239069546564,0.448503205967,0.448834391821202,92.2011881408846,-0.0072946627895256,0.126481575179646,0.126691755711006,93.3008041365696,0.00994440675703836,-0.322021630787354,-0.322142636110195,1.09961599568504,57.6852870752555,-71.7991814781024
"31-55",-0.020139629206507,0.296907531410161,0.297589796318105,93.8805040169707,-0.0060219226979196,0.100189160523096,0.100369972797159,93.4396551184881,0.0141177065085874,-0.196718370887065,-0.197219823520946,-0.440848898482656,70.0991381908165,-66.2557699202684
"56-65",0.00828277776108,0.881566459688699,0.881605369343623,89.4616920374238,0.0040134604292974,0.353237344750254,0.353260144356574,89.3490369780741,-0.0042693173317826,-0.528329114938445,-0.528345224987049,-0.112655059349692,-51.5445114541612,-59.930718680587
"66+",0.0054686676241934,-0.77671230961043,0.776731561239758,-89.5965991614425,0.00126987976052762,0.1957428052837,0.195746924407355,89.6282993393197,-0.00419878786366578,0.97245511489413,-0.580984636832403,179.224898500762,-76.7789917436257,125.201455270083
