"AgeGroup","x_start","y_start","x_end","y_end","dx","dy","magnitude","angle","pct_change_distance","pct_change_time"
"10-17",0.271257242691814,5.4744943845129,0.266768699719578,5.36283145017963,-0.004488542972236,-0.111662934333269,0.111753111464199,-92.3018935360549,-2.03969401538083,-1.65471820316909
"18-30",0.295765145146131,12.1417750561331,0.27823713187035,12.7187232720736,-0.017528013275781,0.576948215940499,0.57721441001271,91.7401429633822,4.75176169277711,-5.92632822475441
"31-55",0.309025700730903,14.7190539080711,0.29701314765923,15.3422162751625,-0.012012553071673,0.6231623670914,0.623278137904945,91.1043403701268,4.23371210529838,-3.88723431198801
"56-65",0.244444766484325,14.2973953845732,0.261595036946291,16.1802992874636,0.017150270461966,1.8829039028904,1.88298200716226,89.4781406844255,13.1695588758918,7.01601049129671
"66+",0.0967454283105798,11.7435683623854,0.103055162841533,12.3227807981754,0.0063097345309532,0.57921243579,0.579246802773771,89.3758648185025,4.93216727587855,6.52199761904737
