"AgeGroup","mean_hour","median_hour","peak_hour","morning_6_12","midday_12_18","evening_18_24","total_away","sd_hour","Period"
"10-17",12.7716025789995,12.1263157894737,11.1157894736842,0.471422752876439,0.415686926885566,0.102716213400392,0.990126143820881,3.49891341249661,"Baseline"
"18-30",13.3807617740829,12.8842105263158,12.1263157894737,0.39166238206167,0.447113789752838,0.137632277518598,0.980989146009917,3.84537866758766,"Baseline"
"31-55",12.7680156199566,12.3789473684211,11.3684210526316,0.439957901429477,0.451811701595618,0.0906671461702016,0.990344136431864,3.64353341853892,"Baseline"
"56-65",12.7015895153414,12.3789473684211,11.3684210526316,0.448339814346936,0.445154847201233,0.0899123982714331,0.991293320136086,3.64196401740907,"Baseline"
"66+",13.9065983462668,13.3894736842105,11.1157894736842,0.351254792626939,0.469291810724861,0.161753343677213,0.984481432157548,3.70375099178328,"Baseline"
"10-17",12.9464257972683,12.1263157894737,10.8631578947368,0.462819620405372,0.408406443971618,0.117395637943551,0.989076834799462,3.62855172116261,"2007–2009"
"10-17",12.812581640611,12.1263157894737,10.8631578947368,0.478135045578674,0.394765670315211,0.114179641688068,0.987406080691596,3.59524519556212,"2010–2012"
"10-17",12.7201614270717,12.1263157894737,11.1157894736842,0.475805832948838,0.416853499762767,0.0984103247594768,0.991266259817153,3.46393266520483,"2013–2015"
"10-17",12.7309029915623,12.1263157894737,11.8736842105263,0.46530880295327,0.434769022451893,0.0919310105256795,0.992143499013786,3.39135174796568,"2016–2018"
"10-17",12.7210817000093,12.1263157894737,11.3684210526316,0.474072159946577,0.417126549816352,0.0979993912187298,0.989433907992723,3.4664410554456,"2019–2021"
"10-17",12.6947519420747,12.1263157894737,12.1263157894737,0.473269544678902,0.420932075668701,0.0965616247725613,0.99123180278679,3.44053625944154,"2022–2024"
"18-30",13.5746048673748,13.1368421052632,11.8736842105263,0.375712094224691,0.450417388336139,0.14963228875561,0.979470331495569,3.88212707940941,"2007–2009"
"18-30",13.4481034726663,12.8842105263158,11.8736842105263,0.390955105943006,0.437576775612049,0.146871898165583,0.978787193437572,3.88574901670448,"2010–2012"
"18-30",13.4050778693727,12.8842105263158,12.3789473684211,0.387941655267592,0.45152147228837,0.136434656586602,0.980375812110522,3.82575691664064,"2013–2015"
"18-30",13.428097361218,12.8842105263158,12.3789473684211,0.386243699057533,0.448048978344989,0.141780091176078,0.980633685858129,3.85442337596472,"2016–2018"
"18-30",13.2326726949927,12.6315789473684,12.3789473684211,0.402175377369654,0.447661255310744,0.127713541775382,0.983381861954475,3.8266897080839,"2019–2021"
"18-30",13.1974113522513,12.6315789473684,11.6210526315789,0.407354911331946,0.446765538709034,0.123668696095458,0.983276936910043,3.78885992372826,"2022–2024"
"31-55",12.8291423740069,12.3789473684211,11.6210526315789,0.435130589784837,0.451832002434391,0.0950061062954171,0.989611579838635,3.6749752718854,"2007–2009"
"31-55",12.8527651280677,12.3789473684211,11.3684210526316,0.433371531362766,0.453168809325988,0.0958081515455721,0.989459839149474,3.67339322849115,"2010–2012"
"31-55",12.8204506232931,12.3789473684211,11.3684210526316,0.434448680770979,0.456654277258908,0.0913628956208018,0.989955300400518,3.63416306511272,"2013–2015"
"31-55",12.7783856329447,12.3789473684211,11.3684210526316,0.440690182415922,0.447430831832672,0.0938436880996804,0.989760229467807,3.66758030475603,"2016–2018"
"31-55",12.6631107235452,12.3789473684211,11.3684210526316,0.448218143752945,0.454190506613095,0.0824850054841778,0.992564153125698,3.57913820905862,"2019–2021"
"31-55",12.6344512471158,12.1263157894737,11.1157894736842,0.450194036359019,0.448052195170567,0.0832227487902811,0.991264417545772,3.60942742480381,"2022–2024"
"56-65",12.8502627967686,12.3789473684211,11.1157894736842,0.43857756745918,0.444581640179384,0.0998870609685702,0.989128461490775,3.67326493124659,"2007–2009"
"56-65",12.8683223460426,12.3789473684211,11.1157894736842,0.440327287041894,0.442142302402611,0.102123897348134,0.990479701195806,3.68330577375451,"2010–2012"
"56-65",12.6634633071415,12.1263157894737,11.1157894736842,0.453042556850057,0.441841316699704,0.0902196437284213,0.993507976328765,3.64032077557808,"2013–2015"
"56-65",12.7261779298485,12.3789473684211,11.6210526315789,0.441975918628632,0.457460836087192,0.085545386080807,0.992368709573948,3.59445629915579,"2016–2018"
"56-65",12.6391133082815,12.1263157894737,11.3684210526316,0.451401673769619,0.43932208078823,0.0887249825867571,0.989562568093986,3.68579969559759,"2019–2021"
"56-65",12.5039909032532,12.1263157894737,11.6210526315789,0.462351015451805,0.444612689913556,0.0764043719545906,0.992564235778866,3.57675730938631,"2022–2024"
"66+",14.1899505203336,13.6421052631579,11.1157894736842,0.338782618758905,0.454610015448546,0.185155632644681,0.97915973768456,3.78884383989964,"2007–2009"
"66+",13.7861485899317,13.1368421052632,11.1157894736842,0.363180233565197,0.471276997352158,0.149000483698763,0.986058909729434,3.63698017438911,"2010–2012"
"66+",13.8864198317742,13.3894736842105,11.1157894736842,0.345108367826815,0.490623556960271,0.14621755489476,0.983520463644237,3.61512505146056,"2013–2015"
"66+",13.8792930267777,13.3894736842105,11.1157894736842,0.353218193601372,0.475526775513141,0.156826982867635,0.987704100421422,3.66503262516674,"2016–2018"
"66+",14.0448821396339,13.3894736842105,11.3684210526316,0.338129869151752,0.464670990788569,0.177959833034871,0.982878773934632,3.78158508789562,"2019–2021"
"66+",13.7482680060821,13.1368421052632,11.3684210526316,0.363883820585096,0.459515331782453,0.15893741244348,0.985699343403864,3.71818379753423,"2022–2024"
