"AgeGroup","fraction_away","mean_distance","mean_distance_active","volume","dist_p90","var_distance","Period"
"10-17",0.270533901584657,1.01628671426526,3.82314254835813,24.3908811423662,8.05103965967908,0.773805362461429,"Baseline (2007-2009)"
"18-30",0.28186630244207,2.44221532956091,8.762469439418,58.6131679094619,10.0101630384136,4.45220652611258,"Baseline (2007-2009)"
"31-55",0.286268679105598,2.88156140371186,10.197826843942,69.1574736890846,11.6096473491943,7.90174448136239,"Baseline (2007-2009)"
"56-65",0.233337029542915,2.42043609676618,10.4350731491451,58.0904663223883,12.3607190872764,5.23676724372238,"Baseline (2007-2009)"
"66+",0.093648963084243,0.809288185247485,8.66856484722707,19.4229164459396,12.0285336627553,0.535154425474204,"Baseline (2007-2009)"
"10-17",0.281696017131975,1.02642546831142,3.65259488694631,24.6342112394742,5.87749542231974,0.768092994425363,"2007–2009"
"10-17",0.268647248465229,0.992020717313629,3.66668486612203,23.8084972155271,8.53851576247541,0.59751528620636,"2010–2012"
"10-17",0.27292577576859,0.97904665203381,3.63444536145754,23.4971196488115,5.7440603028703,0.739050058747794,"2013–2015"
"10-17",0.288701232048616,1.09171399549296,3.8820879538948,26.201135891831,6.93577807877731,1.10971237372754,"2016–2018"
"10-17",0.246575004937841,0.901167895892273,3.77017999572225,21.6280295014146,6.71181305971412,0.646777008679788,"2019–2021"
"10-17",0.264658131155693,1.10734555654745,4.33286222600586,26.5762933571388,14.4985753319176,0.781684452981726,"2022–2024"
"18-30",0.302908599519998,2.50460568557084,8.339584949048,60.1105364537001,9.44876316944702,4.30802672891767,"2007–2009"
"18-30",0.287101732127716,2.34291860260519,8.25968472642864,56.2300464625246,8.66537647381525,4.11723834335549,"2010–2012"
"18-30",0.289240402199673,2.46606737343954,8.58587647241234,59.1856169625489,10.0953901427453,4.68235221703305,"2013–2015"
"18-30",0.291274546202463,2.55510517167688,8.8531627159936,61.3225241202451,10.9328634601928,4.66716170435223,"2016–2018"
"18-30",0.256643040380934,2.42294929876383,9.51484329248735,58.150783170332,10.3784405652345,4.55019537531661,"2019–2021"
"18-30",0.264029494221636,2.36164584530919,9.02166448013806,56.6795002874205,10.5401444190465,4.38826478770044,"2022–2024"
"31-55",0.295858524579173,2.8193472350028,9.64018421266783,67.6643336400673,10.337919002376,7.53647768534007,"2007–2009"
"31-55",0.296172200536869,2.8877960251771,9.85814749527762,69.3071046042504,10.2866457205765,7.5935711848762,"2010–2012"
"31-55",0.29328347972803,2.98131301008989,10.2820656735831,71.5515122421573,10.7497801678155,8.52733955174954,"2013–2015"
"31-55",0.29894844154774,3.01931169415613,10.2314148854817,72.4634806597471,11.597485414619,8.73815603955061,"2016–2018"
"31-55",0.262223604185149,2.72391782135513,10.4904668048413,65.3740277125232,11.9737984415153,7.42686600142864,"2019–2021"
"31-55",0.271125824056624,2.85768263649009,10.6846819918005,68.5843832757621,14.7122553482635,7.58805642522928,"2022–2024"
"56-65",0.219886857076268,2.05813457362745,9.44458050865749,49.3952297670587,12.1963808080025,3.67557920472554,"2007–2009"
"56-65",0.223512165815632,2.10312854103501,9.47789927630328,50.4750849848403,10.4586665086247,3.74266935691572,"2010–2012"
"56-65",0.220399939202383,2.2399529308446,10.26313573764,53.7588703402703,14.5312899443531,3.78878340521943,"2013–2015"
"56-65",0.253727874787213,2.55655417894126,10.1719521107504,61.3573002945903,12.4379277363962,5.27744228802278,"2016–2018"
"56-65",0.238484019965808,2.63744690231279,11.1513121715719,63.298725655507,11.7884053942694,6.05207482734374,"2019–2021"
"56-65",0.244011320410187,2.92739945383597,12.1015590899477,70.2575868920632,12.7516441320127,8.88405438010708,"2022–2024"
"66+",0.0944305601189178,0.704077745702491,7.44715143408419,16.8978658968598,8.88676831913008,0.413776848833151,"2007–2009"
"66+",0.0859271631386263,0.697558285670919,8.12754940161404,16.741398856102,11.6837722052578,0.351404038201966,"2010–2012"
"66+",0.0888245176118965,0.708285932205536,8.06343996243992,16.9988623729329,11.420393376814,0.361198375551845,"2013–2015"
"66+",0.101489558795991,0.952194062435,9.47565640692043,22.85265749844,12.4182338362756,0.800372433705645,"2016–2018"
"66+",0.0901145825810587,0.929323946803708,10.2952953258218,22.303774723289,14.9655298612325,0.644094950550732,"2019–2021"
"66+",0.101107396258968,0.864289138667255,8.60229655248204,20.7429393280141,12.7965043778221,0.640079906001885,"2022–2024"
