"AgeGroup","dx_endpoint","dy_endpoint","mag_endpoint","angle_endpoint","dx_trajectory","dy_trajectory","mag_trajectory","angle_trajectory","dx_diff","dy_diff","mag_diff","angle_diff","dx_pct_diff","dy_pct_diff"
"10-17",-0.00587577042896403,0.50971967764773,0.509753542861096,90.6604452427812,-0.00340757719525641,0.13605346781191,0.136096133986194,91.4347225822552,0.00246819323370763,-0.37366620983582,-0.373657408874902,0.774277339474054,42.0062911501939,-73.3081782442119
"18-30",-0.017836808220434,0.25919504072006,0.259808046182881,93.9366692932342,-0.00777582105967239,0.136415906218012,0.136637340659256,93.2623772809129,0.0100609871607616,-0.122779134502048,-0.123170705523626,-0.67429201232126,56.4057595755032,-47.3693995691275
"31-55",-0.015142855048974,0.486855147858501,0.487090588140807,91.7815197492118,-0.0049465401045098,0.208899555826534,0.208958112270208,91.3564553440695,0.0101963149444642,-0.277955592031967,-0.278132475870599,-0.425064405142294,67.3341646042835,-57.0920515587834
"56-65",0.010674290867272,1.6664859408026,1.66652012630458,89.6330101339595,0.0048248926667838,0.531395716258042,0.531417620000169,89.4797880721067,-0.00584939820048821,-1.13509022454456,-1.13510250630441,-0.153222061852745,-54.7989395569387,-68.1127993193801
"66+",0.007458433174725,-0.066268294745031,0.0666866936789953,-83.578438429993,0.00133536722801004,0.23102902367957,0.231032882914898,89.6688292535584,-0.00612306594671496,0.297297318424601,0.164346189235903,173.247267683551,-82.0958746062738,448.626782337557
