"AgeGroup","Period","fraction_away","mean_distance","mean_distance_active","volume","dist_p90","var_distance","fraction_away_baseline","mean_distance_baseline","mean_distance_active_baseline","volume_baseline","dist_p90_baseline","var_distance_baseline","change_fraction_away","change_mean_distance_active","change_volume","pct_change_volume","pct_change_distance"
"10-17","2007–2009",0.281696017131975,1.02642546831142,3.65259488694631,24.6342112394742,5.87749542231974,0.768092994425363,0.270533901584657,1.01628671426526,3.82314254835813,24.3908811423662,8.05103965967908,0.773805362461429,0.0111621155473176,-0.170547661411824,0.243330097107986,0.997627333296006,-4.46092865370835
"10-17","2010–2012",0.268647248465229,0.992020717313629,3.66668486612203,23.8084972155271,8.53851576247541,0.59751528620636,0.270533901584657,1.01628671426526,3.82314254835813,24.3908811423662,8.05103965967908,0.773805362461429,-0.00188665311942809,-0.156457682236105,-0.582383926839075,-2.38771171668535,-4.09238421683482
"10-17","2013–2015",0.27292577576859,0.97904665203381,3.63444536145754,23.4971196488115,5.7440603028703,0.739050058747794,0.270533901584657,1.01628671426526,3.82314254835813,24.3908811423662,8.05103965967908,0.773805362461429,0.00239187418393266,-0.188697186900592,-0.893761493554713,-3.66432638631607,-4.93565658391756
"10-17","2016–2018",0.288701232048616,1.09171399549296,3.8820879538948,26.201135891831,6.93577807877731,1.10971237372754,0.270533901584657,1.01628671426526,3.82314254835813,24.3908811423662,8.05103965967908,0.773805362461429,0.0181673304639583,0.0589454055366732,1.81025474946481,7.42185056332571,1.54180506719499
"10-17","2019–2021",0.246575004937841,0.901167895892273,3.77017999572225,21.6280295014146,6.71181305971412,0.646777008679788,0.270533901584657,1.01628671426526,3.82314254835813,24.3908811423662,8.05103965967908,0.773805362461429,-0.0239588966468164,-0.0529625526358859,-2.7628516409516,-11.3273957788783,-1.38531461921636
"10-17","2022–2024",0.264658131155693,1.10734555654745,4.33286222600586,26.5762933571388,14.4985753319176,0.781684452981726,0.270533901584657,1.01628671426526,3.82314254835813,24.3908811423662,8.05103965967908,0.773805362461429,-0.0058757704289642,0.509719677647731,2.18541221477259,8.95995598525797,13.3324790064821
"18-30","2007–2009",0.302908599519998,2.50460568557084,8.339584949048,60.1105364537001,9.44876316944702,4.30802672891767,0.28186630244207,2.44221532956091,8.762469439418,58.6131679094619,10.0101630384136,4.45220652611258,0.0210422970779277,-0.422884490369993,1.49736854423821,2.55466236964219,-4.82608804850886
"18-30","2010–2012",0.287101732127716,2.34291860260519,8.25968472642864,56.2300464625246,8.66537647381525,4.11723834335549,0.28186630244207,2.44221532956091,8.762469439418,58.6131679094619,10.0101630384136,4.45220652611258,0.00523542968564589,-0.50278471298936,-2.38312144693729,-4.06584651868404,-5.73793399755075
"18-30","2013–2015",0.289240402199673,2.46606737343954,8.58587647241234,59.1856169625489,10.0953901427453,4.68235221703305,0.28186630244207,2.44221532956091,8.762469439418,58.6131679094619,10.0101630384136,4.45220652611258,0.00737409975760278,-0.176592967005663,0.572449053087013,0.976656054440291,-2.01533332842519
"18-30","2016–2018",0.291274546202463,2.55510517167688,8.8531627159936,61.3225241202451,10.9328634601928,4.66716170435223,0.28186630244207,2.44221532956091,8.762469439418,58.6131679094619,10.0101630384136,4.45220652611258,0.00940824376039318,0.0906932765756032,2.7093562107833,4.62243606243629,1.03501960494857
"18-30","2019–2021",0.256643040380934,2.42294929876383,9.51484329248735,58.150783170332,10.3784405652345,4.55019537531661,0.28186630244207,2.44221532956091,8.762469439418,58.6131679094619,10.0101630384136,4.45220652611258,-0.0252232620611357,0.752373853069354,-0.46238473912986,-0.788875189008881,8.5863221352282
"18-30","2022–2024",0.264029494221636,2.36164584530919,9.02166448013806,56.6795002874205,10.5401444190465,4.38826478770044,0.28186630244207,2.44221532956091,8.762469439418,58.6131679094619,10.0101630384136,4.45220652611258,-0.0178368082204338,0.259195040720064,-1.9336676220414,-3.29903277882588,2.95801363430809
"31-55","2007–2009",0.295858524579173,2.8193472350028,9.64018421266783,67.6643336400673,10.337919002376,7.53647768534007,0.286268679105598,2.88156140371186,10.197826843942,69.1574736890846,11.6096473491943,7.90174448136239,0.00958984547357572,-0.55764263127417,-1.49314004901727,-2.15904365698792,-5.46824965561596
"31-55","2010–2012",0.296172200536869,2.8877960251771,9.85814749527762,69.3071046042504,10.2866457205765,7.5935711848762,0.286268679105598,2.88156140371186,10.197826843942,69.1574736890846,11.6096473491943,7.90174448136239,0.00990352143127121,-0.339679348664387,0.149630915165829,0.216362610118661,-3.33089935593653
"31-55","2013–2015",0.29328347972803,2.98131301008989,10.2820656735831,71.5515122421573,10.7497801678155,8.52733955174954,0.286268679105598,2.88156140371186,10.197826843942,69.1574736890846,11.6096473491943,7.90174448136239,0.0070148006224322,0.0842388296410892,2.39403855307278,3.46172065774959,0.826046871850262
"31-55","2016–2018",0.29894844154774,3.01931169415613,10.2314148854817,72.4634806597471,11.597485414619,8.73815603955061,0.286268679105598,2.88156140371186,10.197826843942,69.1574736890846,11.6096473491943,7.90174448136239,0.0126797624421426,0.0335880415396907,3.30600697066255,4.78040448025266,0.329364697534982
"31-55","2019–2021",0.262223604185149,2.72391782135513,10.4904668048413,65.3740277125232,11.9737984415153,7.42686600142864,0.286268679105598,2.88156140371186,10.197826843942,69.1574736890846,11.6096473491943,7.90174448136239,-0.0240450749204482,0.29263996089926,-3.78344597656137,-5.47076949856618,2.86963061226228
"31-55","2022–2024",0.271125824056624,2.85768263649009,10.6846819918005,68.5843832757621,14.7122553482635,7.58805642522928,0.286268679105598,2.88156140371186,10.197826843942,69.1574736890846,11.6096473491943,7.90174448136239,-0.0151428550489737,0.486855147858519,-0.573090413322518,-0.828674592566807,4.77410682990498
"56-65","2007–2009",0.219886857076268,2.05813457362745,9.44458050865749,49.3952297670587,12.1963808080025,3.67557920472554,0.233337029542915,2.42043609676618,10.4350731491451,58.0904663223883,12.3607190872764,5.23676724372238,-0.013450172466647,-0.990492640487625,-8.6952365553296,-14.9684399279446,-9.49195684908803
"56-65","2010–2012",0.223512165815632,2.10312854103501,9.47789927630328,50.4750849848403,10.4586665086247,3.74266935691572,0.233337029542915,2.42043609676618,10.4350731491451,58.0904663223883,12.3607190872764,5.23676724372238,-0.009824863727283,-0.957173872841828,-7.615381337548,-13.1095200635582,-9.17266088278686
"56-65","2013–2015",0.220399939202383,2.2399529308446,10.26313573764,53.7588703402703,14.5312899443531,3.78878340521943,0.233337029542915,2.42043609676618,10.4350731491451,58.0904663223883,12.3607190872764,5.23676724372238,-0.0129370903405326,-0.171937411505121,-4.331595982118,-7.45663833731109,-1.64768764959934
"56-65","2016–2018",0.253727874787213,2.55655417894126,10.1719521107504,61.3573002945903,12.4379277363962,5.27744228802278,0.233337029542915,2.42043609676618,10.4350731491451,58.0904663223883,12.3607190872764,5.23676724372238,0.0203908452442981,-0.263121038394761,3.26683397220197,5.62370071893005,-2.52150641048757
"56-65","2019–2021",0.238484019965808,2.63744690231279,11.1513121715719,63.298725655507,11.7884053942694,6.05207482734374,0.233337029542915,2.42043609676618,10.4350731491451,58.0904663223883,12.3607190872764,5.23676724372238,0.00514699042289263,0.716239022426796,5.20825933311874,8.96577297936315,6.8637661872593
"56-65","2022–2024",0.244011320410187,2.92739945383597,12.1015590899477,70.2575868920632,12.7516441320127,8.88405438010708,0.233337029542915,2.42043609676618,10.4350731491451,58.0904663223883,12.3607190872764,5.23676724372238,0.010674290867272,1.66648594080254,12.1671205696749,20.9451246305207,15.9700456047025
"66+","2007–2009",0.0944305601189178,0.704077745702491,7.44715143408419,16.8978658968598,8.88676831913008,0.413776848833151,0.093648963084243,0.809288185247485,8.66856484722707,19.4229164459396,12.0285336627553,0.535154425474204,0.000781597034674786,-1.22141341314288,-2.52505054907985,-13.0003676641863,-14.0901456546592
"66+","2010–2012",0.0859271631386263,0.697558285670919,8.12754940161404,16.741398856102,11.6837722052578,0.351404038201966,0.093648963084243,0.809288185247485,8.66856484722707,19.4229164459396,12.0285336627553,0.535154425474204,-0.00772179994561677,-0.541015445613027,-2.68151758983759,-13.805947203146,-6.24111897583703
"66+","2013–2015",0.0888245176118965,0.708285932205536,8.06343996243992,16.9988623729329,11.420393376814,0.361198375551845,0.093648963084243,0.809288185247485,8.66856484722707,19.4229164459396,12.0285336627553,0.535154425474204,-0.00482444547234653,-0.605124884787156,-2.42405407300677,-12.4803815109523,-6.98068129444431
"66+","2016–2018",0.101489558795991,0.952194062435,9.47565640692043,22.85265749844,12.4182338362756,0.800372433705645,0.093648963084243,0.809288185247485,8.66856484722707,19.4229164459396,12.0285336627553,0.535154425474204,0.00784059571174787,0.807091559693363,3.42974105250036,17.6582186410906,9.31055571386235
"66+","2019–2021",0.0901145825810587,0.929323946803708,10.2952953258218,22.303774723289,14.9655298612325,0.644094950550732,0.093648963084243,0.809288185247485,8.66856484722707,19.4229164459396,12.0285336627553,0.535154425474204,-0.00353438050318437,1.62673047859473,2.88085827734936,14.8322641729307,18.7658569470712
"66+","2022–2024",0.101107396258968,0.864289138667255,8.60229655248204,20.7429393280141,12.7965043778221,0.640079906001885,0.093648963084243,0.809288185247485,8.66856484722707,19.4229164459396,12.0285336627553,0.535154425474204,0.00745843317472498,-0.0662682947450346,1.32002288207449,6.79621356426338,-0.764466735993014
