"AgeGroup","x_start","y_start","x_end","y_end","dx","dy","magnitude","angle","pct_change_distance","pct_change_time"
"10-17",0.270533901584657,3.82314254835813,0.264658131155693,4.33286222600586,-0.00587577042896403,0.50971967764773,0.509753542861096,90.6604452427812,13.332479006482,-2.17191649347701
"18-30",0.28186630244207,8.762469439418,0.264029494221636,9.02166448013806,-0.017836808220434,0.25919504072006,0.259808046182881,93.9366692932342,2.95801363430805,-6.32810948520526
"31-55",0.286268679105598,10.197826843942,0.271125824056624,10.6846819918005,-0.015142855048974,0.486855147858501,0.487090588140807,91.7815197492118,4.77410682990481,-5.28973518733712
"56-65",0.233337029542915,10.4350731491451,0.244011320410187,12.1015590899477,0.010674290867272,1.6664859408026,1.66652012630458,89.6330101339595,15.9700456047031,4.57462361982662
"66+",0.093648963084243,8.66856484722707,0.101107396258968,8.60229655248204,0.007458433174725,-0.066268294745031,0.0666866936789953,-83.578438429993,-0.764466735992973,7.96424533608096
