"AgeGroup","x_start","y_start","x_end","y_end","dx","dy","magnitude","angle","pct_change_distance","pct_change_time"
"10-17",0.269673126920426,4.07180869091549,0.264142489225345,4.5983360777155,-0.005530637695081,0.52652738680001,0.52655643287663,90.6018120849732,12.9310443286476,-2.05086719549663
"18-30",0.281334101553449,9.39652163080628,0.265150058223351,9.91668610039527,-0.016184043330098,0.520164469588989,0.520416178343165,91.7820869988042,5.53571300132639,-5.75260632846647
"31-55",0.286779615949936,11.0078549040168,0.271086903303845,11.4864943274386,-0.015692712646091,0.4786394234218,0.478896605629802,91.8778316249329,4.34816254025244,-5.47204604975499
"56-65",0.232809998472083,10.8451068389747,0.24455877299912,12.2260050550695,0.011748774527037,1.3808982160948,1.38094819487071,89.5125354315746,12.7329148213846,5.04650771192966
"66+",0.0923961104306721,8.96852277397122,0.0977367310015003,9.1379598606844,0.00534062057082819,0.169437086713181,0.169521233424995,88.1946470518577,1.8892418627171,5.7801357069413
