"AgeGroup","mean_hour","median_hour","peak_hour","morning_6_12","midday_12_18","evening_18_24","total_away","sd_hour","Period"
"10-17",13.0013476939831,12.3789473684211,11.1157894736842,0.447536519561078,0.42737015354679,0.114145376382974,0.989158075577635,3.56095848476457,"Baseline"
"18-30",13.7097973035857,13.1368421052632,12.1263157894737,0.362933738049008,0.461858764456597,0.15293941327507,0.979853050271868,3.80418780069682,"Baseline"
"31-55",12.9828365994005,12.6315789473684,11.6210526315789,0.421518576374231,0.47114365428861,0.0937904252026434,0.990448221378917,3.54346194497316,"Baseline"
"56-65",13.0255787233669,12.6315789473684,11.3684210526316,0.419600874063893,0.466387349280618,0.100550969978819,0.990472890509955,3.59178661339742,"Baseline"
"66+",14.1294327716562,13.6421052631579,11.3684210526316,0.318002785784437,0.501844033513231,0.165030953502839,0.985796297698201,3.57448738870902,"Baseline"
"10-17",13.1631350525155,12.3789473684211,10.8631578947368,0.43819192019258,0.422917809805464,0.126049071277633,0.987288269796664,3.65794366866023,"2007–2009"
"10-17",13.1469891152628,12.3789473684211,10.8631578947368,0.443770036864118,0.410599685926979,0.132741840507474,0.987242817088432,3.69098534419684,"2010–2012"
"10-17",12.9521745571179,12.3789473684211,11.3684210526316,0.450606143522519,0.429844884888666,0.108250895222198,0.988742155395258,3.52886286861,"2013–2015"
"10-17",12.947135673799,12.3789473684211,11.6210526315789,0.444609800932409,0.442837869732246,0.103847946261287,0.991322214707523,3.47026917198726,"2016–2018"
"10-17",12.9055607731863,12.1263157894737,11.6210526315789,0.455351562043103,0.424696898670115,0.110372119860238,0.990623326174413,3.51959031751585,"2019–2021"
"10-17",12.8781595429232,12.1263157894737,11.8736842105263,0.454258331768512,0.432235346285816,0.103276279306611,0.989893406688247,3.47774771304428,"2022–2024"
"18-30",13.9000472925139,13.3894736842105,12.1263157894737,0.348446889803542,0.456506994815709,0.169262680684792,0.976211534615536,3.88074353644252,"2007–2009"
"18-30",13.840062912759,13.3894736842105,11.8736842105263,0.356452084593639,0.45008905419439,0.168434900510905,0.977055531197121,3.87773303402892,"2010–2012"
"18-30",13.7192139204345,13.1368421052632,11.8736842105263,0.36052256357407,0.466826405985744,0.149606260219904,0.978717612957739,3.76817925123807,"2013–2015"
"18-30",13.7140763285093,13.1368421052632,12.3789473684211,0.359130269425935,0.468668272994566,0.150567324488453,0.980576870570318,3.78146718205913,"2016–2018"
"18-30",13.5989001723411,13.1368421052632,12.6315789473684,0.369545378563528,0.469712749117724,0.141083446829225,0.982358634530571,3.74628812919773,"2019–2021"
"18-30",13.5061269716166,12.8842105263158,11.8736842105263,0.382701920833096,0.457737848056628,0.140758461280998,0.983830352159663,3.76759989212886,"2022–2024"
"31-55",13.061109638,12.6315789473684,11.6210526315789,0.415242534001942,0.471181801108844,0.099225039197809,0.989297324024179,3.57659796732441,"2007–2009"
"31-55",13.069953673123,12.6315789473684,11.6210526315789,0.414524553680619,0.472675894764962,0.0989238649222392,0.98972313468661,3.56878627694041,"2010–2012"
"31-55",13.0118185603997,12.6315789473684,11.3684210526316,0.41786936113343,0.475007737888303,0.0931032361750976,0.989798994385222,3.53802246705312,"2013–2015"
"31-55",13.0481295669337,12.6315789473684,11.6210526315789,0.417175544637606,0.466810695989375,0.101243856579605,0.989053107895518,3.59296146327462,"2016–2018"
"31-55",12.826053493081,12.3789473684211,11.6210526315789,0.434571848452591,0.471135815367278,0.0833170400546583,0.993331535504378,3.47763796792536,"2019–2021"
"31-55",12.8424705596236,12.3789473684211,11.6210526315789,0.432929086898148,0.470014259951126,0.0843725635792087,0.992184236227351,3.48128404008258,"2022–2024"
"56-65",13.0889386740787,12.6315789473684,11.6210526315789,0.411843866332022,0.470231650866206,0.102325376305874,0.989008732225947,3.59193078753337,"2007–2009"
"56-65",13.1939085734642,12.6315789473684,11.3684210526316,0.407046000772191,0.468178568701975,0.111383352062544,0.989508366337512,3.62330822231803,"2010–2012"
"56-65",13.0277935107652,12.6315789473684,11.1157894736842,0.418609880789219,0.465536728918229,0.102194681261875,0.991074754418421,3.59939486192553,"2013–2015"
"56-65",13.0333582561197,12.6315789473684,11.3684210526316,0.417102241317801,0.469108084882864,0.100329807907934,0.99095498403956,3.60352483162896,"2016–2018"
"56-65",12.9771445680059,12.6315789473684,11.3684210526316,0.425680539037501,0.460937306951814,0.0991778063179258,0.989189860697825,3.61010575726978,"2019–2021"
"56-65",12.8661637635333,12.3789473684211,11.8736842105263,0.434432900987846,0.464349502576546,0.0902068111048561,0.99258320625133,3.52567472082598,"2022–2024"
"66+",14.3684777515591,13.8947368421053,11.3684210526316,0.300530350550695,0.498335137035611,0.183357898625128,0.982625551521549,3.60244350278848,"2007–2009"
"66+",14.1262208805595,13.3894736842105,11.3684210526316,0.323434387435096,0.493847144423972,0.165410889362982,0.983591592728745,3.59371440705559,"2010–2012"
"66+",13.9691841053719,13.3894736842105,11.3684210526316,0.330599384981941,0.506851408757443,0.147925502846195,0.986641981940835,3.53983994691177,"2013–2015"
"66+",14.0102771499343,13.3894736842105,11.3684210526316,0.323388829597494,0.514477424464572,0.148982113762281,0.987653954441768,3.48130341993273,"2016–2018"
"66+",14.2832485965841,13.8947368421053,11.3684210526316,0.30324066504317,0.496834264492447,0.182694703973807,0.98381484818608,3.64383465944679,"2019–2021"
"66+",14.0867081082197,13.6421052631579,11.6210526315789,0.322785478638853,0.497922439554681,0.166921280627106,0.988661018997377,3.58936087134268,"2022–2024"
