"AgeGroup","dx_endpoint","dy_endpoint","mag_endpoint","angle_endpoint","dx_trajectory","dy_trajectory","mag_trajectory","angle_trajectory","dx_diff","dy_diff","mag_diff","angle_diff","dx_pct_diff","dy_pct_diff"
"10-17",-0.005530637695081,0.52652738680001,0.52655643287663,90.6018120849732,-0.0025353537732644,0.168454694942938,0.168473773232138,90.8622740003144,0.00299528392181659,-0.358072691857072,-0.358082659644492,0.260461915341224,54.1580209544485,-68.0064704769247
"18-30",-0.016184043330098,0.520164469588989,0.520416178343165,91.7820869988042,-0.0072474033949172,0.19592686934457,0.196060865516637,92.11842506386,0.00893663993518079,-0.32423760024442,-0.324355312826528,0.336338065055784,55.2188334701319,-62.333669291295
"31-55",-0.015692712646091,0.4786394234218,0.478896605629802,91.8778316249329,-0.0047702336114968,0.21506708745464,0.215119983346341,91.2706242021109,0.0109224790345942,-0.26357233596716,-0.263776622283461,-0.607207422821972,69.6022369167319,-55.0669926189693
"56-65",0.011748774527037,1.3808982160948,1.38094819487071,89.5125354315746,0.004863257496758,0.41623709371276,0.41626550356224,89.3305943775511,-0.00688551703027899,-0.964661122382039,-0.964682691308475,-0.181941054023568,-58.6062573116338,-69.8575109402426
"66+",0.00534062057082819,0.169437086713181,0.169521233424995,88.1946470518577,0.000759650120382838,0.312754240846104,0.312755163403465,89.8608343084507,-0.00458097045044536,0.143317154132923,0.143233929978471,1.66618725659298,-85.7759953116266,84.5842884300337
