"AgeGroup","x_base","y_base","x_end","y_end","dx","dy","pct_change_distance","dx_lo","dx_hi","dy_lo","dy_hi","dx_significant","dy_significant"
"10-17",0.272350480826432,5.07264633319836,0.294039762956633,5.77251978285266,0.021689282130201,0.6998734496543,13.7970085766461,0.0110311667792229,0.0338672618830978,0.0596298078489018,1.37261261839453,TRUE,TRUE
"18-30",0.318932167824609,11.4766605783145,0.301654259955663,11.6319339729904,-0.017277907868946,0.1552733946759,1.3529492626914,-0.032201234490326,-0.00322174257081566,-1.03454730555308,1.3499123951021,TRUE,FALSE
"31-55",0.313927567923313,13.6949598707445,0.324058866926898,14.9640378157362,0.010131299003585,1.2690779449917,9.26675183402863,0.000946319489177443,0.0193391567830468,0.551806713346059,2.03064455334175,TRUE,TRUE
"56-65",0.233711477746685,13.0677049613073,0.262095823924188,13.644396136559,0.028384346177503,0.5766911752517,4.41310220087803,0.0126726141300417,0.0427810228154171,-0.750205875435783,1.73592215452324,TRUE,FALSE
"66+",0.0960256308626178,10.967899131496,0.10013226467383,11.6650273348507,0.00410663381121221,0.697128203354699,6.35607781396156,-0.00540124215481995,0.0143482448331299,-0.950859105664745,2.52573840446911,FALSE,FALSE
