"AgeGroup","x_start","y_start","x_end","y_end","dx","dy","magnitude","angle","pct_change_distance","pct_change_time"
"10-17",0.279245514077476,5.6833549107602,0.274158590210043,6.38461122998321,-0.00508692386743298,0.70125631922301,0.70127476929135,90.4156171548311,12.3387740205232,-1.82166717493683
"18-30",0.269269819987357,10.8245038815269,0.257621911458464,11.1994736559157,-0.011647908528893,0.3749697743888,0.375150643713009,91.7792406424241,3.46408277453458,-4.32573859537614
"31-55",0.266401324025084,12.1621055365413,0.250958159724991,13.13577213075,-0.015443164300093,0.9736665942087,0.973789057240616,90.908682659554,8.00574038173981,-5.79695478489396
"56-65",0.208053252845133,12.0478339713059,0.223220728510559,13.304947456923,0.015167475665426,1.2571134856171,1.25720498250621,89.3087416639659,10.4343526696263,7.29018915013844
"66+",0.082010157531542,9.95391938865722,0.0831007969037659,9.40390701100857,0.00109063937222389,-0.550012377648649,0.550013458981651,-89.8863862821351,-5.52558601464468,1.32988327915895
