"AgeGroup","Period","fraction_away","mean_distance","mean_distance_active","volume","dist_p90","var_distance","fraction_away_baseline","mean_distance_baseline","mean_distance_active_baseline","volume_baseline","dist_p90_baseline","var_distance_baseline","change_fraction_away","change_mean_distance_active","change_volume","pct_change_volume","pct_change_distance"
"10-17","2007–2009",0.283459810641468,1.46196039177728,5.2006314748245,35.0870494026547,7.52418832765896,1.67522117845298,0.279245514077476,1.55408253129869,5.6833549107602,37.2979807511687,12.6437365957377,1.92265059633112,0.00421429656399214,-0.482723435935703,-2.21093134851398,-5.92775078968506,-8.49363524740942
"10-17","2010–2012",0.279554406371081,1.52296354294861,5.47372634090997,36.5511250307666,8.92224087945994,1.68215104087239,0.279245514077476,1.55408253129869,5.6833549107602,37.2979807511687,12.6437365957377,1.92265059633112,0.000308892293604535,-0.209628569850235,-0.746855720402031,-2.00240255735193,-3.68846523122018
"10-17","2013–2015",0.284693168760997,1.63123288552983,5.81848413283826,39.1495892527159,9.81000100126425,2.02768170006642,0.279245514077476,1.55408253129869,5.6833549107602,37.2979807511687,12.6437365957377,1.92265059633112,0.00544765468352071,0.135129222078062,1.85160850154728,4.96436660713668,2.37763124421851
"10-17","2016–2018",0.297900977699978,1.62407739498461,5.58474185550199,38.9778574796307,24.5999930140309,2.2914924193136,0.279245514077476,1.55408253129869,5.6833549107602,37.2979807511687,12.6437365957377,1.92265059633112,0.0186554636225016,-0.0986130552582098,1.67987672846206,4.50393478314353,-1.73512048440803
"10-17","2019–2021",0.25570613078129,1.38263068634229,5.63793443050328,33.1831364722151,10.3331856329594,1.76698351899338,0.279245514077476,1.55408253129869,5.6833549107602,37.2979807511687,12.6437365957377,1.92265059633112,-0.023539383296186,-0.0454204802569214,-4.1148442789536,-11.0323513393541,-0.799184301704043
"10-17","2022–2024",0.274158590210043,1.70163028620954,6.38461122998321,40.8391268690289,14.6728107190525,2.09237372028796,0.279245514077476,1.55408253129869,5.6833549107602,37.2979807511687,12.6437365957377,1.92265059633112,-0.00508692386743315,0.701256319223005,3.54114611786027,9.49420329611092,12.3387740205231
"18-30","2007–2009",0.282649620925777,2.87956370885904,10.2704339103381,69.109529012617,12.9,6.06453188944991,0.269269819987357,2.88718163714855,10.8245038815269,69.2923592915652,11.9550107380253,6.46012158994756,0.01337980093842,-0.554069971188788,-0.182830278948217,-0.263853447649129,-5.11866388753727
"18-30","2010–2012",0.273211773642092,2.867710258477,10.6125355889143,68.8250462034481,11.0422524880407,6.06529206601307,0.269269819987357,2.88718163714855,10.8245038815269,69.2923592915652,11.9550107380253,6.46012158994756,0.00394195365473482,-0.211968292612655,-0.467313088117166,-0.674407817679908,-1.95822639940478
"18-30","2013–2015",0.277198023161993,2.9885414751869,10.8711031685702,71.7249954044857,11.6141778597567,7.03378473519338,0.269269819987357,2.88718163714855,10.8245038815269,69.2923592915652,11.9550107380253,6.46012158994756,0.0079282031746355,0.0465992870433158,2.43263611292043,3.51068449363154,0.430498132324033
"18-30","2016–2018",0.276949938516564,3.03622860155861,11.0858929558628,72.8694864374065,11.6575362800846,6.95075740081996,0.269269819987357,2.88718163714855,10.8245038815269,69.2923592915652,11.9550107380253,6.46012158994756,0.00768011852920664,0.261389074335913,3.57712714584129,5.16236881297347,2.41479034232691
"18-30","2019–2021",0.247987652219253,2.68875863552861,10.9075840095604,64.5302072526866,12.4060988126455,6.01776151220845,0.269269819987357,2.88718163714855,10.8245038815269,69.2923592915652,11.9550107380253,6.46012158994756,-0.0212821677681043,0.083080128033469,-4.76215203887863,-6.87255000055729,0.767519037757042
"18-30","2022–2024",0.257621911458464,2.86228714328115,11.1994736559157,68.6948914387475,12.109998987624,6.62860193600059,0.269269819987357,2.88718163714855,10.8245038815269,69.2923592915652,11.9550107380253,6.46012158994756,-0.0116479085288926,0.374969774388749,-0.597467852817715,-0.862242040718684,3.4640827745341
"31-55","2007–2009",0.273811468863706,2.99288447938042,11.0473579546547,71.82922750513,11.4163386416487,8.62656009684816,0.266401324025084,3.19650270275179,12.1621055365413,76.716064866043,14.0070006486564,9.92588676303645,0.00741014483862262,-1.11474758188661,-4.88683736091296,-6.37003132192204,-9.16574501460568
"31-55","2010–2012",0.273281750440587,3.21778045766307,11.9141461296713,77.2267309839138,18.6824740403209,9.9203144038941,0.266401324025084,3.19650270275179,12.1621055365413,76.716064866043,14.0070006486564,9.92588676303645,0.00688042641550329,-0.247959406869972,0.510666117870841,0.665657341474091,-2.03878683773113
"31-55","2013–2015",0.273508339866402,3.26780282940993,12.1010968768584,78.4272679058384,12.6095558144825,10.2016858514676,0.266401324025084,3.19650270275179,12.1621055365413,76.716064866043,14.0070006486564,9.92588676303645,0.00710701584131795,-0.0610086596828481,1.71120303979545,2.23056675649807,-0.501629092919367
"31-55","2016–2018",0.279871831539279,3.42555711844044,12.4180839382652,82.2133708425706,13.1682499880436,11.0219272005999,0.266401324025084,3.19650270275179,12.1621055365413,76.716064866043,14.0070006486564,9.92588676303645,0.0134705075141952,0.255978401723979,5.49730597652764,7.16578201205538,2.10472110240194
"31-55","2019–2021",0.246976393715538,3.017068393007,12.356176189048,72.4096414321679,14.3391927991502,9.01841843112182,0.266401324025084,3.19650270275179,12.1621055365413,76.716064866043,14.0070006486564,9.92588676303645,-0.0194249303095461,0.194070652506744,-4.30642343387507,-5.61345715710874,1.59569946111432
"31-55","2022–2024",0.250958159724991,3.25792293860988,13.13577213075,78.1901505266371,13.8261926082928,10.7664145942871,0.266401324025084,3.19650270275179,12.1621055365413,76.716064866043,14.0070006486564,9.92588676303645,-0.0154431643000928,0.973666594208709,1.47408566059411,1.92148236900325,8.0057403817399
"56-65","2007–2009",0.188960532096918,1.96916618002816,10.4973854010956,47.2599883206757,11.690146336343,3.27876183890131,0.208053252845133,2.49322483816972,12.0478339713059,59.8373961160733,14.7450291583895,5.27512333770289,-0.0190927207482149,-1.55044857021028,-12.5774077953976,-21.0193100164315,-12.8691063796443
"56-65","2010–2012",0.198639583602024,2.25305770554451,11.4334279319887,54.0733849330682,12.2645175197436,4.4623764192981,0.208053252845133,2.49322483816972,12.0478339713059,59.8373961160733,14.7450291583895,5.27512333770289,-0.00941366924310941,-0.614406039317185,-5.76401118300508,-9.63279079160461,-5.09972199799984
"56-65","2013–2015",0.19854048974016,2.51157133696064,12.6985108332512,60.2777120870555,16.8222729024159,4.68057205291579,0.208053252845133,2.49322483816972,12.0478339713059,59.8373961160733,14.7450291583895,5.27512333770289,-0.00951276310497318,0.650676861945287,0.440315970982162,0.73585416405492,5.40077879139928
"56-65","2016–2018",0.224829446469967,2.68611548884234,12.0882952940532,64.4667717322161,13.9981429449236,5.82015585208323,0.208053252845133,2.49322483816972,12.0478339713059,59.8373961160733,14.7450291583895,5.27512333770289,0.0167761936248342,0.0404613227473423,4.62937561614277,7.73659269391109,0.335838980215931
"56-65","2019–2021",0.21412873665117,2.60412964444573,12.2644369105236,62.4991114666975,13.1016138834467,5.60687941647691,0.208053252845133,2.49322483816972,12.0478339713059,59.8373961160733,14.7450291583895,5.27512333770289,0.0060754838060374,0.216602939217706,2.66171535062425,4.44824728913842,1.79785793640239
"56-65","2022–2024",0.223220728510559,2.93530867319695,13.304947456923,70.4474081567268,20.5934813634641,7.80199444654198,0.208053252845133,2.49322483816972,12.0478339713059,59.8373961160733,14.7450291583895,5.27512333770289,0.015167475665426,1.25711348561713,10.6100120406535,17.7314066609316,10.4343526696265
"66+","2007–2009",0.0808499135703511,0.681216517893883,8.43243595397505,16.3491964294532,11.0622266429432,0.401980348289852,0.082010157531542,0.812849249032807,9.95391938865722,19.5083819767874,13.1136085140001,0.578745409255567,-0.00116024396119088,-1.52148343468217,-3.15918554733417,-16.1939906194846,-15.2852698045349
"66+","2010–2012",0.0790313510814077,0.760563706780038,9.60385222994456,18.2535289627209,12.8268251339122,0.483900908154962,0.082010157531542,0.812849249032807,9.95391938865722,19.5083819767874,13.1136085140001,0.578745409255567,-0.00297880645013431,-0.350067158712662,-1.25485301406644,-6.43237873627638,-3.51687757398933
"66+","2013–2015",0.0812825533738097,0.815555539276114,10.2232527349033,19.5733329426267,14.1094187145007,0.582856927345407,0.082010157531542,0.812849249032807,9.95391938865722,19.5083819767874,13.1136085140001,0.578745409255567,-0.000727604157732334,0.269333346246102,0.0649509658393796,0.332938764048518,2.70580196332527
"66+","2016–2018",0.088340545830156,0.977301603912205,11.1595922811361,23.4552384938929,14.6463698089114,0.878290683988795,0.082010157531542,0.812849249032807,9.95391938865722,19.5083819767874,13.1136085140001,0.578745409255567,0.00633038829861401,1.2056728924789,3.94685651710556,20.2315933827923,12.1125442692734
