"AgeGroup","x_base","y_base","x_end","y_end","dx","dy","pct_change_distance","dx_lo","dx_hi","dy_lo","dy_hi","dx_significant","dy_significant"
"10-17",0.28108881915552,3.79013902819947,0.285001417360853,3.86382800713271,0.00391259820533302,0.07368897893324,1.9442289157463,-0.00653288901727106,0.0136286799654189,-0.359703704905118,0.528875018833742,FALSE,FALSE
"18-30",0.270441676662854,4.24156537019934,0.253863634950303,4.35146347103938,-0.016578041712551,0.10989810084004,2.59097977393367,-0.032239384528847,-0.00141571732671438,-0.60533441642485,0.978872178003316,TRUE,FALSE
"31-55",0.262749908784143,5.71001412487585,0.266277487470289,6.01927875660661,0.003527578686146,0.30926463173076,5.41617980213813,-0.00537553423020955,0.0125811366759632,-0.278131039014053,0.861990461936817,FALSE,FALSE
"56-65",0.184857391389385,4.70847131956095,0.209645918407227,5.18798197160218,0.024788527017842,0.479510652041229,10.1839985739988,0.0105588168533308,0.0398508092813639,-0.259947266599629,1.2344085699858,TRUE,FALSE
"66+",0.0895551735735352,4.31818142862194,0.0943161377764077,4.93253856026519,0.0047609642028725,0.61435713164325,14.2272190689151,-0.00323463152856281,0.0128963487699765,0.0512524923110094,1.1112261870701,FALSE,TRUE
