"AgeGroup","x_start","y_start","x_end","y_end","dx","dy","magnitude","angle","pct_change_distance","pct_change_time"
"10-17",0.271494423818967,3.69862124615697,0.261025980922469,4.24127553606927,-0.010468442896498,0.5426542899123,0.542755254840429,91.1051662521893,14.6717994029841,-3.85585926563206
"18-30",0.283255887946076,8.05513910500957,0.267892732399036,8.37753209578822,-0.01536315554704,0.322392990778651,0.322758837294296,92.7282807065557,4.00232679505375,-5.42377270899474
"31-55",0.286656699909301,9.12533274867027,0.269131642096314,9.50008065700409,-0.017525057812987,0.37474790833382,0.375157463542872,92.6774821194108,4.10667664024008,-6.11360481667861
"56-65",0.235630042329065,9.37474012163118,0.242255911821385,10.7116222587936,0.00662586949232,1.33688213716242,1.33689855666407,89.7160323722203,14.260471435125,2.81197992701913
"66+",0.0944995745845783,8.02459433341974,0.102901760942897,7.71531266373642,0.0084021863583187,-0.30928166968332,0.309395778797485,-88.4438410537453,-3.85417202207052,8.89124252173076
