"AgeGroup","fraction_away","mean_distance","mean_distance_active","volume","dist_p90","var_distance","Period"
"10-17",0.271494423818967,0.986967735205802,3.69862124615697,23.6872256449393,8.64716350685669,0.721835724546954,"Baseline (2007-2009)"
"18-30",0.283255887946076,2.25280969516079,8.05513910500957,54.067432683859,9.61755652687634,3.74401237049386,"Baseline (2007-2009)"
"31-55",0.286656699909301,2.57918144696788,9.12533274867027,61.9003547272292,10.0882783347357,6.26025352148027,"Baseline (2007-2009)"
"56-65",0.235630042329065,2.19536716000476,9.37474012163118,52.6888118401142,11.6851456581036,4.20583465634505,"Baseline (2007-2009)"
"66+",0.0944995745845783,0.754395206902853,8.02459433341974,18.1054849656685,10.7275732776971,0.468274185118997,"Baseline (2007-2009)"
"10-17",0.28501552521649,1.02594452781452,3.60072031029248,24.6226686675484,5.89932205259786,0.745688527104608,"2007–2009"
"10-17",0.270559560442958,0.974480807003409,3.56995225031426,23.3875393680818,8.53851576247541,0.593767190217574,"2010–2012"
"10-17",0.275696481850519,1.0232755132375,3.75437243862082,24.5586123177001,6.16454778596642,0.80303442578763,"2013–2015"
"10-17",0.291313246394341,1.03817217099134,3.67805693025165,24.9161321037921,11.0783650011305,0.911974724718805,"2016–2018"
"10-17",0.245355748087023,0.798550651583473,3.34735001139334,19.1652156380033,5.70365510592129,0.519352922605428,"2019–2021"
"10-17",0.261025980922469,1.06138274060457,4.24127553606927,25.4731857745097,14.4985753330486,0.757196556847682,"2022–2024"
"18-30",0.303675272635872,2.28151377237907,7.57642032777768,54.7563305370976,8.66486368428366,3.54089880091459,"2007–2009"
"18-30",0.288474522460175,2.20368991160769,7.73101030137494,52.8885578785846,8.18629617428765,3.63244161351224,"2010–2012"
"18-30",0.291418234316874,2.14873660255915,7.43967957300123,51.5696784614197,10.9890156062155,3.47420541856104,"2013–2015"
"18-30",0.291285446828387,2.35211500357416,8.14860785973941,56.4507600857798,10.0502505483647,3.79519602565102,"2016–2018"
"18-30",0.256789119036111,2.30762575358539,9.05758447237591,55.3830180860493,9.96884031398729,4.17128586042083,"2019–2021"
"18-30",0.267892732399036,2.22317712725929,8.37753209578822,53.356251054223,9.84607283411924,3.85004650390347,"2022–2024"
"31-55",0.29549095832466,2.51771683147024,8.62077650557311,60.4252039552857,9.75751740922577,6.03203173692358,"2007–2009"
"31-55",0.297057016163016,2.57843663611722,8.77726621255462,61.8824792668132,9.46077398844769,5.96346057621797,"2010–2012"
"31-55",0.292185852209069,2.58464606426528,8.94599413984651,62.0315055423667,9.387123038799,6.36380350600986,"2013–2015"
"31-55",0.301949624154438,2.74906770903825,9.22718865849014,65.977625016918,9.49069646405344,7.11298861137122,"2016–2018"
"31-55",0.264125106508311,2.53099323962153,9.68069031855314,60.7438377509167,10.8938589886241,6.29159147918394,"2019–2021"
"31-55",0.269131642096314,2.51422820129478,9.50008065700409,60.3414768310748,11.5397001192639,5.79764521917507,"2022–2024"
"56-65",0.222543222198751,1.87933805653031,8.52720423301818,45.1041133567276,12.1998252912218,2.93919453630703,"2007–2009"
"56-65",0.223999091934219,1.91281162469236,8.60527825745345,45.9074789926167,9.16431827808273,3.13755799584656,"2010–2012"
"56-65",0.223317133414508,2.03834400900305,9.20257397647975,48.9202562160731,14.4577461793583,2.96445096308456,"2013–2015"
"56-65",0.256314255732734,2.35010880673644,9.24564625093932,56.4026113616745,12.3024938901378,4.16194018421398,"2016–2018"
"56-65",0.245350638872794,2.42187260731069,9.9561157531027,58.1249425754564,10.4528716996363,5.11906354449483,"2019–2021"
"56-65",0.242255911821385,2.56972785575571,10.7116222587936,61.673468538137,11.5336186101846,6.91280071412334,"2022–2024"
"66+",0.0927171549947005,0.590975048407387,6.36628529501763,14.1834011617773,8.35444868704652,0.286811794191201,"2007–2009"
"66+",0.0884769257176454,0.747489697310882,8.49127460840362,17.9397527354612,12.1558442969137,0.404132669158131,"2010–2012"
"66+",0.0923189707443743,0.704607710492014,7.73943197409957,16.9105850518083,10.5131246676312,0.370116937808329,"2013–2015"
"66+",0.0990845185396217,0.8924609723011,9.05067092197609,21.4190633352264,12.1023584996956,0.685906676690004,"2016–2018"
"66+",0.0914981165682313,0.801699356857195,8.78459053728509,19.2407845645727,11.6396651447955,0.517077855524489,"2019–2021"
"66+",0.102901760942897,0.78913845604854,7.71531266373642,18.939322945165,9.59999837010022,0.545599177341829,"2022–2024"
