"AgeGroup","mean_hour","median_hour","peak_hour","morning_6_12","midday_12_18","evening_18_24","total_away","sd_hour","Period"
"10-17",13.0217882153219,12.3789473684211,11.3684210526316,0.442743214074526,0.434649517128497,0.11207732827051,0.989574047665744,3.53933239756672,"Baseline"
"18-30",13.7873626688136,13.3894736842105,12.3789473684211,0.35452361697056,0.468837587759933,0.154375437048584,0.979328290651687,3.77621954010271,"Baseline"
"31-55",13.0636986340499,12.6315789473684,11.6210526315789,0.41339700802564,0.476522999267689,0.0965043555144015,0.989795359437721,3.53541766226256,"Baseline"
"56-65",13.0846397108118,12.6315789473684,11.6210526315789,0.413141490627113,0.47135028534547,0.101853047416186,0.989998518176133,3.57994684094991,"Baseline"
"66+",14.2005454354868,13.6421052631579,11.6210526315789,0.30774223963657,0.507468592395105,0.16915582997862,0.985324512703686,3.57306381784841,"Baseline"
"10-17",13.2375085255585,12.3789473684211,10.8631578947368,0.42802963450449,0.431330405513598,0.127450784694127,0.986934794694158,3.65791639312485,"2007–2009"
"10-17",13.1681690054052,12.3789473684211,10.8631578947368,0.440351558385003,0.414623430532453,0.131534251399016,0.986646125506836,3.68461283800312,"2010–2012"
"10-17",13.0176344941003,12.3789473684211,11.6210526315789,0.441898008847014,0.435943157486076,0.111102159317086,0.988992572950265,3.54662313070813,"2013–2015"
"10-17",12.9258303863432,12.3789473684211,11.8736842105263,0.442451816544753,0.452609054839809,0.0969988886340583,0.992080939152109,3.41838622880375,"2016–2018"
"10-17",12.8817296013791,12.1263157894737,11.3684210526316,0.456153749287697,0.429323790187791,0.105188077978159,0.990867184118824,3.47130814336323,"2019–2021"
"10-17",12.8908744184146,12.3789473684211,11.8736842105263,0.449589780975369,0.44144449015855,0.100695504288663,0.991840176567256,3.43610641011927,"2022–2024"
"18-30",13.9585865886968,13.3894736842105,12.3789473684211,0.341027863040261,0.463299646321417,0.169159253440928,0.97554973688658,3.85599485036106,"2007–2009"
"18-30",13.9660816811709,13.3894736842105,12.1263157894737,0.343928583814753,0.457543487535077,0.173072546873332,0.975739349240477,3.85488300452631,"2010–2012"
"18-30",13.8100719563281,13.3894736842105,11.8736842105263,0.350599610674886,0.475537284582563,0.151444037276248,0.978852930248741,3.73081150154208,"2013–2015"
"18-30",13.8144768535894,13.3894736842105,12.6315789473684,0.348033048326448,0.475715829540214,0.153493031814824,0.978897582696487,3.76050631320935,"2016–2018"
"18-30",13.6660011363474,13.1368421052632,12.6315789473684,0.362516586173961,0.477281419529956,0.140773442844001,0.981734917036816,3.7048043970334,"2019–2021"
"18-30",13.5505243989231,13.1368421052632,11.8736842105263,0.37848148052865,0.46202210874494,0.141715958613178,0.984341274109212,3.74712679338015,"2022–2024"
"31-55",13.1557786495725,12.6315789473684,11.8736842105263,0.405316259010646,0.477166016250424,0.102994593057647,0.988782770465373,3.5783598571207,"2007–2009"
"31-55",13.1298517818602,12.6315789473684,11.6210526315789,0.407631111856989,0.477999275995336,0.100256692742921,0.989210370914834,3.55127725027088,"2010–2012"
"31-55",13.0807075393579,12.6315789473684,11.3684210526316,0.412072916576566,0.476775796730264,0.0966128871197856,0.988854778732243,3.54604792193885,"2013–2015"
"31-55",13.1305008605875,12.6315789473684,11.6210526315789,0.407396794547525,0.474983546513306,0.102255470951579,0.987919516293839,3.57171399865297,"2016–2018"
"31-55",12.9087891714036,12.6315789473684,11.6210526315789,0.426879733619505,0.476705147142822,0.0857958266545048,0.992668469466424,3.46855270625656,"2019–2021"
"31-55",12.9542676269009,12.6315789473684,12.1263157894737,0.423103792164581,0.475729862236584,0.0894417559552841,0.99188813610255,3.47822513797903,"2022–2024"
"56-65",13.1103630618218,12.6315789473684,11.6210526315789,0.409590883990799,0.47361811351847,0.101638310742414,0.989468089523072,3.57741838561192,"2007–2009"
"56-65",13.2880362024857,12.8842105263158,11.3684210526316,0.39765756509964,0.473120701582375,0.115130193451029,0.988229518653424,3.61546265517277,"2010–2012"
"56-65",13.1260011403485,12.6315789473684,11.3684210526316,0.407526566846744,0.470984521004185,0.106854387583985,0.990138857864713,3.61419402958039,"2013–2015"
"56-65",13.1382519252991,12.6315789473684,11.3684210526316,0.407474041610991,0.4713061986948,0.106049203333095,0.988804590098645,3.6280517222452,"2016–2018"
"56-65",13.010281246545,12.6315789473684,11.1157894736842,0.423744767738361,0.460478432725368,0.101695801142916,0.989152778187891,3.61519324178486,"2019–2021"
"56-65",12.8906437509811,12.3789473684211,11.8736842105263,0.42875218621203,0.476807031107512,0.0846075936636705,0.993290255965633,3.44639835000607,"2022–2024"
"66+",14.3560885378251,13.6421052631579,11.3684210526316,0.301899568388585,0.496310195515235,0.184699421970024,0.983393512060696,3.59823273186429,"2007–2009"
"66+",14.2046928970519,13.6421052631579,11.3684210526316,0.308798050794929,0.507946674391514,0.166926132892995,0.984334758375446,3.55413418322241,"2010–2012"
"66+",13.9923008287394,13.3894736842105,11.6210526315789,0.327223955993479,0.504620758758991,0.150761947581404,0.984366628441206,3.56361327817813,"2013–2015"
"66+",14.1954668201162,13.6421052631579,11.6210526315789,0.302665734347519,0.519608915199133,0.16286246695929,0.985782394003936,3.49737993158488,"2016–2018"
"66+",14.2108396196745,13.6421052631579,11.6210526315789,0.303706801080233,0.508620290187174,0.172947439267517,0.986388310951152,3.6084094197278,"2019–2021"
"66+",14.2399001653442,13.6421052631579,11.6210526315789,0.304843788747377,0.504557086163089,0.176175937446786,0.986633977186974,3.60831881767443,"2022–2024"
