"AgeGroup","x_base","y_base","x_end","y_end","dx","dy","pct_change_distance","dx_lo","dx_hi","dy_lo","dy_hi","dx_significant","dy_significant"
"10-17",0.277856630999365,5.13708536216821,0.295904887326154,5.68295175954948,0.018048256326789,0.54586639738127,10.6259942924304,0.010097233209636,0.0259459558001578,0.0980357787587543,1.00951220561825,TRUE,TRUE
"18-30",0.300752333367924,10.9168152722163,0.289800502419241,11.370718203779,-0.010951830948683,0.4539029315627,4.15783285000617,-0.0218420464858459,0.000120576277339165,-0.260099742463035,1.30862961570045,FALSE,FALSE
"31-55",0.293837099264492,12.4474913271073,0.302395187510183,13.7923500459867,0.00855808824569104,1.3448587188794,10.8042551188661,0.00256470811736378,0.0151707454011115,0.870016633264298,1.88568124609392,TRUE,TRUE
"56-65",0.211702703924391,11.9269463265643,0.242931306638924,12.8911258176609,0.031228602714533,0.9641794910966,8.0840431800144,0.0195169386408513,0.0412739657374831,0.0572364292667901,1.78527371260122,TRUE,TRUE
"66+",0.0875403845529533,9.64541915780949,0.093943932958283,11.4106045884765,0.00640354840532971,1.76518543066701,18.3007643502752,-1.50591604310283e-05,0.0127250512687221,0.471754701082293,3.0604939969863,FALSE,TRUE
